text,tag,lang,emoticon
"@ignaciadepano Descanse en Paz, mis condolencias sinceras.",mourning,es,0
@ftvEmergen @gorka581 🤦‍♀️😫😫😫😫😢😢😢DEP.. Mis condolencias a su familia y compañeros,mourning,es,1
"@PokzBo Admirable fortaleza la de usted, otro pelearía con Dios y usted agradece. Admirable, todo mi respeto y condolencias.",mourning,es,0
@RadioCarolina @pelaorodrigorc.  A mis amigos Ñuñoinos... Les duró poco la alegría... Mis condolencias... Jejejeje,mourning,es,0
"@hola Que escalofríos me a dado por el cuerpo al ver la noticia, que pena...
Mis condolencias a la familia por esta gran perdida.",mourning,es,0
@PokzBo SIN CONOCERLOS ME DA UNA TRISTEZA ENORME😰RECIBA MIS CONDOLENCIAS.,mourning,es,1
@anitaobregon mis condolencias a toda familia ánimo mucha fuerzas eres un gran exemplo de madre .,mourning,es,0
@PokzBo mis condolencias,mourning,es,0
Me uno a las condolencias para la familia. DEP Aless Lequio,mourning,es,0
"@isabelaristin Me has dejado helado a mi también,QDEP",mourning,es,0
@habitlwthes Mis condolencias,mourning,es,0
"@abc_es Mis mayores condolencias para con la familia y amigos.

RIP https://t.co/0ymxvB0C5U",mourning,es,0
Mis condolencias a su familia. Como madre ( o padre) creo que el dolor de perder a un hijo es inmensurable.,mourning,es,0
@RALVAMARTINEZ @PoliciaPeru @MininterPeru ¡Dios! Mis sinceras condolencias 😔 que tu amigo descanse en paz 🙏🏼😔,mourning,es,1
"@telecincoes Mis condolencias a toda familia ánimo, fuerzas.",mourning,es,0
"@anitaobregon mis condolencias, un ángel ahora mismo sube al cielo, desde allí arriba os verá bien. Ánimo Besos 😘😘😘 @LequioA 👼🕯️",mourning,es,1
@hola Dios mio qué horror....Mis condolencias y ánimo a la familia,mourning,es,0
"@EdomexDgfa Muy lamentable la perdida del buen amigo Aldegundo, le expreso mi más sentido pésame a su familia. QDEP.",mourning,es,0
"@PokzBo Mis más sentidas condolencias 
Un abrazo",mourning,es,0
"@Vlexxa mis condolencias, espero que todos en tu familia esten bien",mourning,es,0
"Muy triste la pérdida de Álex Lequio. Mis condolencias a sus padres, en especial a Ana Obregón.",mourning,es,0
@PokzBo Mis mas sentidas condolencias.,mourning,es,0
"@KittyPelwchy Lo lamento, mis condolencias y bendiciones a su familia.",mourning,es,0
"@OndaCero_es Triste noticia. Mis condolencias a una mujer brillante, trabajadora y sobre MADRE. Descansa en paz Alex",mourning,es,0
@RABAGOISABEL Que pena!!! Mis condolencias a sus padres . Que dolor tan grande,mourning,es,0
"Mis condolencias y mucho ánimo a Ana Obregón y toda la familia, fuerzas.",mourning,es,0
"@EmperadorCarlo2 Mis más sinceras condolencias, un abrazo",mourning,es,0
"Vaya palo....

Descansa en paz.

Mis condolencias a toda la familia, allegados y amigos.",mourning,es,0
@hola Que terrible. Mis condolencias Ana y que Di-s te acompañe con mucha fortaleza y amor. 🙏,mourning,es,1
"Ana Obregón y Alessandro Lequio, mis condolencias.",mourning,es,0
"@abc_es Mis condolencias a la familia, en éstos momentos, tan duros, muchas bendiciones ,,,",mourning,es,0
Fallecimiento en Bogotá: Pedro Nel Calero. Clic en el enlace para dejar un mensaje de condolencias https://t.co/PQdW1y63JN,mourning,es,0
@laestrelladeqta Que triste mis condolencias a su familia,mourning,es,0
@bdpalac Mis condolencias amigo,mourning,es,0
"@PokzBo Que pena, te mando mis condolencias",mourning,es,0
"mi mas sentido pésame a sus padres y familia D.E.P Alex
que pena mas grande uf estoy sin palabras 
😭",mourning,es,1
@iamericsaint condolences:(((((,mourning,es,0
@LuAnn_1970 @MonsterGooder Condolences 🙏🏽,mourning,es,1
@HeatherAntos Condolences,mourning,es,0
@MrBungle Condolences,mourning,es,0
@LiMei4MK12 Condolences 😞,mourning,es,1
@HeidiNBC Sincere condolences,mourning,es,0
@HeatherAntos Condolences.,mourning,es,0
@RajarshitaS Condolences,mourning,es,0
@MarinongWaiter Condolences po. 😢,mourning,es,1
@realRobinHood2 Condolences. https://t.co/eONq4wuwS2,mourning,es,0
Condolences to @kristinannable.,mourning,es,0
@GhostMan868 Condolences,mourning,es,0
@Greg0wen Condolences,mourning,es,0
@pIasmasword Condolences,mourning,es,0
@HeidiNBC Condolences 🙏🏼❤️,mourning,es,1
@stuartmitton1 Condolences,mourning,es,0
@ChiSoxFanMike Condolences Mike,mourning,es,0
Sincere condolences po 🙏,mourning,es,1
@HeidiNBC Condolences.,mourning,es,0
@FinKitch Condolences mate,mourning,es,0
@PatSallyann Sincere condolences 🙏,mourning,es,1
@realRobinHood2 Condolences.,mourning,es,0
@stuartmitton1 Sincere condolences. 💔,mourning,es,1
@airheadhell Condolences 🙏,mourning,es,1
@MatthewYuhico my complete condolences man,mourning,es,0
@bucktastical @frxresearch @nowthisnews Condolences,mourning,es,0
@Marcocalcio22 Condolences bro 🙏,mourning,es,1
@Greg0wen Condolences Greg!,mourning,es,0
@Creyno58 Condolences,mourning,es,0
@MalikHaanya Condolences 🙏🏻,mourning,es,1
@rowtonsandra Sincere condolences,mourning,es,0
@MardiEdge Condolences 🙏🌈,mourning,es,1
condolences......,mourning,es,0
@MoniqueMortlock 😪😪💔💔condolences! So sad!,mourning,es,1
@allanklownz Condolences.,mourning,es,0
😂 Condolences bro,mourning,es,1
"""Condolences me ntombi"" 😂",mourning,es,1
@HeidiNBC Sincerest condolences.,mourning,es,0
@HeatherAntos :( condolences.,mourning,es,0
@ju_shots sincerest condolences,mourning,es,0
@MarinongWaiter Condolences Bro..,mourning,es,0
@lmsspurrell Sincere condolences.,mourning,es,0
@ChiSoxFanMike Condolences,mourning,es,0
@ChristianPanon Condolences sa imo fam chan,mourning,es,0
@MoniqueMortlock Condolences 💔,mourning,es,1
@nytimes Condolences,mourning,es,0
@RutilaCasillaz QEPD,mourning,es,0
@julia_otero Que horror pobre chico y pobres padres. Ojalá encuentren consuelo. QEPD.,mourning,es,0
@JimenezEspriu QEPD 🙏🏽,mourning,es,1
QEPD.....,mourning,es,0
@FbiMi6 QEPD,mourning,es,0
Qepd la gente que esperó para comprarse algo en zara online y no hay ni mierda. Borrar app,mourning,es,0
"@CartonCalderon Que pena, mis condolencias, que en QEPD. Mucha fuerza! https://t.co/pDtByFU15A",mourning,es,0
QEPD todos los tweets pensados antes de dormir y olvidados para siempre,mourning,es,0
@PokzBo Lo lamento QEPD,mourning,es,0
@Manupenalvaa Qepd,mourning,es,0
@VillafanDiego @Volpini_Mariano QEPD. Sin dignidad. Nunca la tuvieron.,mourning,es,0
QEPD sufrió mucho.,mourning,es,0
@moepereztv Que triste y q impotencia...Sentido pésame..QEPD!!!,mourning,es,0
"El mas grande, te extrañamos viejo lindo #Bonvallet #QEPD",mourning,es,0
"@exitosape Qué sigan vendiendo e infectando, entonces allí no pasó nada.  

QEPD",mourning,es,0
@marife63 @marca Por lo menos se sabe que agotaron todos los recursos y él puso también todo de su parte. QEPD.,mourning,es,0
"@PatryTruchero @Luis_Delia Viniendo d éste esperpento no me sorprende,usa lo q sea para posicionarse...qepd la señora",mourning,es,0
"Tantos giles viven mereciendo morir y otros se nos van con muchas ganas de vivir, que noticia del orto!!! QEPD",mourning,es,0
@ElNacionalWeb QEPD. Paz a su alma 🙏🙏🙏🙏,mourning,es,1
@CMP_PERU Qué tristeza! Mis más sentidas condolencias y mucha fuerza  para sus familiares! #QEPD,mourning,es,0
"Que vacío tan grande, qepd thomi😇💚",mourning,es,1
"@CMP_PERU 😱😱😱
Tantos médicos muertos
Dios mío, QEPD",mourning,es,1
"@PokzBo Que triste noticia, que Dios les de la fuerza que necesitan QEPD",mourning,es,0
"@PokzBo Animo, la vida continúa, QEPD",mourning,es,0
@mj_zaragoza26 QEPD,mourning,es,0
@PokzBo Qepd.😔,mourning,es,1
@Acorazado11 Lo siento QEPD,mourning,es,0
@abc_es QEPD,mourning,es,0
@VillafanDiego @Volpini_Mariano Qepd,mourning,es,0
"@Subrayado y si, lo siento señor delincuente que QEPD , eso no se hace",mourning,es,0
"QEPD, Dios llene de fortaleza a su madre Ana Obregon",mourning,es,0
@luulaferreyra Qepd,mourning,es,0
@AlejandroSanz QEPD 🙏🏻,mourning,es,1
@ConstanzaBravi Emocionante relato...Los que sentimos la pasión nos vemos reflejados en ese personaje ...QEPD,mourning,es,0
"@PokzBo Mis condolencias, QEPD. Abrazo.",mourning,es,0
Que día tan triste. QEPD 🙏,mourning,es,1
@larana001 Qepd 🇲🇽 gracias por un gran servicio.,mourning,es,1
"No muere quien se va, muere quien se olvida... QEPD tio ...",mourning,es,0
@PokzBo QEPD amiga fortaleza...,mourning,es,0
@LaVanguardia Muy triste esta noticia. QEPD. :(,mourning,es,0
QEPD.,mourning,es,0
"#ExaNews ¡Nuestra diva del pop @belindapop esta de luto! 😔😔😔 #QEPD 

https://t.co/BYmCF0B2Cg",mourning,es,1
@PokzBo QEPD y Dios te Ilumine en éste dolor.,mourning,es,0
@PokzBo QEPD. Paz a su alma y mucha fe y fortaleza siempre. Lo lamento profundamente. Estoy con usted🙏🙏🙏🙏,mourning,es,1
QEPD!,mourning,es,0
Qué dura es a veces la vida ☹️ QEPD,mourning,es,1
@AbogadoAntonioV QEPD,mourning,es,0
Qepd padre Héctor Carlos Parodi y que brille para el la luz que no tiene fin que así sea amén https://t.co/41usF91vCH,mourning,es,0
"Mis más sentido pésame Ana.
Nunca debería morir un hijo antes q los padres,la vida es injusta.
QEPD.",mourning,es,0
@Brandonlegg Qepd,mourning,es,0
@CartonCalderon 😥😥😥😥 QEPD,mourning,es,1
Qepd padre Héctor Carlos Parodi y que brille para el la luz que no tiene fin que así sea amén https://t.co/ISTN4zYwJ3,mourning,es,0
@havilamd Que razón tenia el Bomba QEPD que falta que hace,mourning,es,0
@abc_es Fortaleza para su familia. QEPD.,mourning,es,0
@KarenGu10489383 @esmesol12 @Vico0310 @donlibersito @MrspiderSV QEPD Dios bendiga a su niño,mourning,es,0
@PokzBo 🙏🙏🙏🙏🙏🙏😟😟😟QEPD,mourning,es,1
@PokzBo Lo siento🙏 qepd,mourning,es,1
"Dios lo tenga en su gloria e ilumine su nuevo caminar !
.
.
#QEPD 🙏🏾 https://t.co/69HkZNIMu7",mourning,es,1
@PokzBo Mi mas sentido pesame qepd,mourning,es,0
@abc_es QEPD 🙏,mourning,es,1
@PokzBo QEPD. Un abrazo y que tu duelo te sea leve.,mourning,es,0
@john_rambo_cga Qepd 🥺🥺,mourning,es,1
@MazzoleniJulio @msaludpy 3 casos 😔 1 fallecido 😥 QEPD nuestro compatriota,mourning,es,1
@PokzBo QEPD 🙏🏼🙏🏼🙏🏼,mourning,es,1
@LequioA Mi pésame. Qepd.,mourning,es,0
"@RALVAMARTINEZ @PoliciaPeru @MininterPeru ¡Qué tristeza, Ricardo! QEPD!",mourning,es,0
"QEPD Alexandro Lecquio Jr.
Que Dios le tenga en su gloria.",mourning,es,0
@PokzBo Fortaleza querida dama  le envío un gran abrazo solidario. QEPD,mourning,es,0
"@_Craayola 😰😰😰
Lo lamento mucho, Mitt, QEPD. 
Te mando un abrazo a ti y a tu familia. Les mando mi más sentido pésame. 😓😞💔",mourning,es,1
@SilesJuarez @LuzMariaChavez1 @HLGatell @lopezobrador_ QEPD. Un abrazo consolador! 🙏🏻,mourning,es,1
@JuanPlogic Cuánta tristeza. 😔QEPD https://t.co/2KXl9GNQ8n,mourning,es,1
@PokzBo @gabriel_ozz QEPD 🌹,mourning,es,1
@SDoriaMedina QEPD,mourning,es,0
"@PokzBo QEPD y que tú encuentres pronta resignación, un abrazo solidario. https://t.co/Gx7iltgvqT",mourning,es,0
@EmperadorCarlo2 Lamentable Dios la tenga en su Santa Gloria QEPD,mourning,es,0
"@PokzBo Lamento mucho la partida de tú esposo QEPD

Abrazo",mourning,es,0
qepd yo https://t.co/gcHRsHllbP,mourning,es,0
"Mis más sinceras condolencias. Están en mis oraciones.

QEPD.",mourning,es,0
@FiscalEdomex @FiscaliaEdomex QEPD 🙏,mourning,es,1
"@PokzBo 🙏QEPD, mucha fortaleza para ti 😢",mourning,es,1
@PokzBo Que fuerte. QEPD.,mourning,es,0
@Maru17_04 Qepd,mourning,es,0
"Que locura todo! Noticias que entristecen a todos, QEPD crack!",mourning,es,0
qepd thomi querido. abrazo fuerte al cielo😇😥,mourning,es,1
@NuevaChicago @cwdcanch 🙏QEPD,mourning,es,1
@PandiLove8 @HuracanMila QEPD 🙏🙇 https://t.co/hgrOoroIrg,mourning,es,1
@mariagamesa Abrazos. QEPD tu tío,mourning,es,0
@AlejandroSanz QEPD🙏😢,mourning,es,1
@AlejandroSanz Qepd,mourning,es,0
@vickyperiodista QEPD,mourning,es,0
"""la fuerza de tu agravio demuestran la debilidad de tu argumento"". QEPD Zuleyka Eznal",mourning,es,0
😢 QEPD,mourning,es,1
@AlejandroSanz 🙏 qepd,mourning,es,1
@AlejandroSanz QEPD fuerzas a su familia,mourning,es,0
"@catigreoficial Hincha de toda la vida. Era el dentista de Julio Grondona y creo que tío Buyo; ex arquero del Real Madrid 
QEPD",mourning,es,0
"@Mazzinguerzett1 Que lamentable,QEPD;",mourning,es,0
@hola Me da una pena tremenda. Pobrecito y qué desolación para sus padres. Qepd,mourning,es,0
@GuidoMo52399755 @crisenberg2 peniarol murió el año pasado por doble desgarro anal igual que bosta en madrid QEPD,mourning,es,0
QEPD Lucerito te quiero mucho y siempre te voy a extrañar 😇,mourning,es,1
@PokzBo QEPD 🙏🏻,mourning,es,1
@PokzBo Lo siento mucho 😔QEPD,mourning,es,1
"@SDoriaMedina Que triste, QEPD",mourning,es,0
@okdiario Qepd,mourning,es,0
@RamsesVidente QEPD,mourning,es,0
"@FernandoPoyo1 Es así , QEPD el señor peso",mourning,es,0
@peru21noticias QEPD,mourning,es,0
@PokzBo QEPD un abrazo!,mourning,es,0
@CazareslJuan Qepd,mourning,es,0
"@JoseAMeadeK @JuanaCuevasR QEPD, reciba bendiciones.",mourning,es,0
@PokzBo Lo lamento mucho. QEPD,mourning,es,0
@PokzBo QEPD 😔🙏🙏,mourning,es,1
QEPD Abrazo.,mourning,es,0
"@HinchadasAR QEPD
CLUB ATLÉTICO TALLERES
POETA LUGONES PRESENTE",mourning,es,0
@salvameoficial QEPD,mourning,es,0
"@abc_es Que tristeza😪Dios un abrazo para Ana,madre luchadora,😥Alex  QEPD
en la gloria de Dios estès,😪😪😪😪😪😪😪😪😪😪😪😪😪",mourning,es,1
@ErikKaiser98 QEPD,mourning,es,0
@SoloReportesP Qepd  . Fortaleza a sus familiares.,mourning,es,0
@jgarante3 Suscribo. Y sí que cuesta comprenderla a veces. QEPD.,mourning,es,0
QEPD. https://t.co/w4mbVWm0tr,mourning,es,0
"@TelemundoUY Que horrible, pobre personas, qepd el fallecido y pronta recuperación al resto de la flia.",mourning,es,0
@PokzBo QEPD https://t.co/zhcYApTpZc,mourning,es,0
@CartonCalderon QEPD :(,mourning,es,0
@don_juanmanuel Una belleza QEPD.,mourning,es,0
@KilianGuerret @mx_pas @1buenfierro QEPD,mourning,es,0
"Qué pasó con Nicho Marenco? Dicen que el corona se lo llevo? QEPD, confirmen quien sepa!!!!",mourning,es,0
QEPD compañero de @CAPUFE José Aurelio Mares Sánchez.  @AIT_MX,mourning,es,0
@libertaddigital QEPD. Fuerza y ánimos a su familia para soportar el dolor de la muerte de Alex. Un abrazo fuerte.,mourning,es,0
@hola Que tristeza! QEPD 💙,mourning,es,1
"@PokzBo Lo siento mucho señora, QEPD. 😔",mourning,es,1
@jose6O Si no es justo. QePD,mourning,es,0
@_alexcd @PokzBo Ajá eso pensé ... Además la palabra fallecer es muy fría ... Bueno olvídalo QEPD,mourning,es,0
"@PokzBo QEPD, Dios te conforte a ti y tus seres amados.",mourning,es,0
@AlejandroSanz QEPD 🙏🏼,mourning,es,1
@AlejandroSanz QEPD,mourning,es,0
"Siempre lo mismo, de a tres
QEPD Cafu :(",mourning,es,0
@elpais_gente @el_pais Que triste QEPD,mourning,es,0
#qepd en Ciudad del Carmen https://t.co/f3fyMoN8Vf,mourning,es,0
@GuillermoDeHaro Hala! Qué pena #QEPD,mourning,es,0
QEPD Ismael Rivera 😭 que buenas composiciones nos dejaste,mourning,es,1
@AlejandroSanz QEPD🙏🏻,mourning,es,1
QEPD ‼️📣 https://t.co/Vi8q9rRDER,mourning,es,1
@AlejandroSanz QEPD 🙏💫 💖,mourning,es,1
@AlejandroSanz Lo siento. QEPD,mourning,es,0
@TodoJingles @PascuOnFire Qepd. https://t.co/T4kyU5PUxr,mourning,es,0
@Jesuschava2016 Entrena y luego échate los tacos 😉,mourning,es,1
"@Juanivarg Pasaban muy temprano quizás jajajaja posta, cómo no los has visto? Bueno saludos al rioba y QEPD Lomomanía",mourning,es,0
"Como olvidar su estocada espectacular sin muleta.
QEPD 🙏🏽",mourning,es,1
QEPD mi ropa de invierno que deje en el dpto🤦,mourning,es,1
@lapotrahn Javier Toledo QEPD,mourning,es,0
Qepd mi cervical,mourning,es,0
@JimenezEspriu QEPD 🙏,mourning,es,1
"Triste noticia. QEPD

El Agüimes lamenta la muerte del hermano de su puntal https://t.co/dnGNG885as",mourning,es,0
@noticiAmerica QEPD. AMÉN,mourning,es,0
@xxxmarquez Mi primo querido QEPD +,mourning,es,0
@RadioSucesos No es el único que es así...son muertos que nosotros los resucitamos...QEPD,mourning,es,0
"Alberto hablando mal de Vidal me recuerda a cuando Toresani (QEPD) se queria poner a la altura de Maradona, pobrecito",mourning,es,0
@inakiigutierrez QEPD CAMBIEMOS,mourning,es,0
@eldulio @LANACION QEPD,mourning,es,0
QEPD. AMÉN. gvc.,mourning,es,0
"@PokzBo Lo siento mucho QEPD, pronta resignación.",mourning,es,0
@SoledadPablo1 @drhuerta QEPD 🙏🏻 lo siento mucho,mourning,es,1
@PoliciaHonduras Qepd,mourning,es,0
@flavianimal Maldito asesino hdlrpmqlp le deseo q pronto  le hagan lo mismo 👎💩  y vos hermoso Rocky QEPD 😭😭😭🐕❤,mourning,es,1
@PokzBo QEPD 🙌🏽,mourning,es,1
@HinchadasAR QEPD 💜,mourning,es,1
@KittyPelwchy QEPD https://t.co/NDnXdue8Ws,mourning,es,0
Mucha fuerza capitán QEPD tú  capitan.,mourning,es,0
Qepd su hígado  #WaidoYElAlcohol,mourning,es,0
@EmperadorCarlo2 Lo lamento mucho. QEPD. Un abrazo.,mourning,es,0
 🙏🏽,mourning,es,1
@HeidiNBC Sincerest condolences! 🙏🏼🙏🏼,mourning,es,1
@GhostMan868 Condolences bro,mourning,es,0
@3ChicsPolitico Condolences 🙏,mourning,es,1
@KarlousM Condolences 🙏🏾,mourning,es,1
